Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
verifyElementText,Firefox 57.0,,2017-12-05 18:35:51,2017-12-05 18:35:51,"0,079s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:35:51,2017-12-05 18:35:51,"0,085s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:35:51,2017-12-05 18:35:51,"0,182s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:35:51,2017-12-05 18:35:51,"0,081s",PASSED
comment,Firefox 57.0,,2017-12-05 18:35:51,2017-12-05 18:35:51,"0,002s",PASSED
verifyElementPresent,Firefox 57.0,Verifica esistenza delle intestazioni di Functional Groups\r\n\r\n,2017-12-05 18:35:51,2017-12-05 18:35:51,"0,022s",PASSED
verifyElementPresent,Firefox 57.0,\r\n,2017-12-05 18:35:51,2017-12-05 18:35:51,"0,025s",PASSED
verifyElementPresent,Firefox 57.0,\r\n\r\n,2017-12-05 18:35:51,2017-12-05 18:35:51,"0,027s",PASSED
verifyElementPresent,Firefox 57.0,\r\n,2017-12-05 18:35:51,2017-12-05 18:35:51,"0,028s",PASSED
verifyElementText,Firefox 57.0,Verifica valori corretti delle intestazioni di Functional Groups,2017-12-05 18:35:51,2017-12-05 18:35:51,"0,043s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:35:51,2017-12-05 18:35:51,"0,064s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:35:51,2017-12-05 18:35:51,"0,066s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:35:51,2017-12-05 18:35:51,"0,089s",PASSED
closeBrowser,Firefox 57.0,,2017-12-05 18:35:51,2017-12-05 18:35:52,"0,457s",PASSED
